method,controller_type,dwa_horizon,dwa_beam_width,dwa_replan_each_step,dwa_continue_after_first_success,model_path,training_steps,episodes,successes,success_rate,collision_rate,avg_steps_to_goal,std_steps_to_goal,avg_steps_all,std_steps_all,avg_wall_time_sec,std_wall_time_sec,total_wall_time_sec,decision_calls,avg_decision_time_sec,std_decision_time_sec,total_decision_time_sec,decision_time_per_step_sec,avg_reward,std_reward
DWA H=20 B=1024 seq,DWA,20,1024,0,0,,,100,100,1.0,0.0,30.0,12.271104269787623,30.0,12.271104269787623,4.335234370079997,1.8755859956877374,433.5234370079997,208,2.083875079610579,1.1414792398253186,433.44601655900044,0.1444820055196668,29.489795805836398,9.645961636648218
